"","BKNG_ID","AGE","NBR_CRUISES","GROUP_TYPEF","GROUP_TYPEG","GROUP_TYPEI","GROUP_TYPEK","GROUP_TYPEQ","GROUP_TYPEUnknown","BKNG_STATUS","AIR_FLAGL","AIR_FLAGN","AIR_FLAGUnknown","AIR_FLAGY","BKNG_SOURCEAGENCY","BKNG_SOURCEDIRECT","BKNG_TYPEFIT","BKNG_TYPEGROUP","GENDERF","GENDERM","GENDERUnknown","DINING_TIME_CODE1","DINING_TIME_CODE2","DINING_TIME_CODEP","METAD","METAF","METAI","METAO","METAS","METAV","NET_TKT_REV","US_Citizen","Insurance_purchased","Resident_or_Immigrant","USD_Payment"
"1291",1291,66,0,0,1,0,0,0,0,"C",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,228.18,0,1,0,0
"1292",1292,33,0,0,0,0,1,0,0,"C",0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,129.29,1,1,0,1
"1293",1293,33,0,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,118.54,1,1,1,1
"1294",1294,47,0,0,1,0,0,0,0,"B",0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,47.49,1,1,1,1
"1295",1295,56,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,499.94,1,1,1,1
"1296",1296,64,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,236.45,1,1,1,1
"1297",1297,46,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,230.49,1,1,1,1
"1298",1298,28,2,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,105.65,1,1,1,1
"1299",1299,33,0,0,0,0,1,0,0,"C",0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,28.32,1,1,0,1
"1300",1300,67,1,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,130.74,1,1,1,1
"1301",1301,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,215.88,1,1,0,1
"1302",1302,45,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,129.96,1,1,1,1
"1303",1303,47,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,411.65,1,1,0,1
"1304",1304,51,1,0,0,1,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,241.28,1,1,1,1
"1305",1305,70,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,248.6,1,1,0,1
"1306",1306,68,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,288.36,1,1,0,1
"1307",1307,63,0,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,147.11,0,1,0,1
"1308",1308,55,0,0,1,0,0,0,0,"C",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,306.39,0,1,0,0
"1309",1309,57,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,78.53,1,1,1,1
"1310",1310,51,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,172.92,1,1,1,1
"1311",1311,64,0,0,0,0,0,1,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,232.88,1,1,1,1
"1312",1312,59,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,233.91,1,1,1,1
"1313",1313,40,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,197.11,1,1,1,1
"1314",1314,59,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,136.2,1,1,1,1
"1315",1315,52,2,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,271.44,1,1,1,1
"1316",1316,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,316.3,1,1,0,1
"1317",1317,50,0,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,147.11,1,0,1,1
"1318",1318,53,0,0,0,1,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,241.28,1,1,1,1
"1319",1319,64,0,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,147.11,1,0,1,1
"1320",1320,41,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,82.18,1,1,1,1
"1321",1321,57,0,0,0,1,0,0,0,"C",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,194.79,1,1,0,1
"1322",1322,63,1,0,0,0,0,1,0,"C",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1
"1323",1323,37,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,190.54,1,1,1,1
"1324",1324,7,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,172.69,1,1,1,1
"1325",1325,61,1,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,237.88,1,1,1,1
"1326",1326,42,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,129.65,1,1,1,1
"1327",1327,57,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,189.65,1,1,1,1
"1328",1328,54,0,0,1,0,0,0,0,"C",0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,232.37,1,1,1,1
"1329",1329,21,0,1,0,0,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,138.08,1,1,1,1
"1330",1330,65,0,0,1,0,0,0,0,"B",0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,282.83,1,1,1,1
"1331",1331,55,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,125.68,1,1,0,1
"1332",1332,15,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,165.65,1,1,1,1
"1333",1333,57,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,71.91,1,1,1,1
"1334",1334,66,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,714.08,1,1,1,1
"1335",1335,48,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,130.74,1,1,1,1
"1336",1336,65,2,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,151.13,1,1,1,1
"1337",1337,23,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,138.71,1,1,1,1
"1338",1338,32,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,170.58,1,1,1,1
"1339",1339,50,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,107.26,1,1,1,1
"1340",1340,50,0,1,0,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,145.28,1,1,1,1
"1341",1341,57,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,99.89,1,1,1,1
"1342",1342,33,0,0,1,0,0,0,0,"C",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,244.76,1,1,0,1
"1343",1343,46,1,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,129.65,1,1,1,1
"1344",1344,33,0,0,1,0,0,0,0,"C",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
"1345",1345,55,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,149.25,1,1,1,1
"1346",1346,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,192.18,1,1,0,1
"1347",1347,45,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,412.53,1,1,1,1
"1348",1348,55,2,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,134.53,0,1,1,0
"1349",1349,33,0,0,0,0,1,0,0,"C",0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,223.18,1,1,0,1
"1350",1350,77,2,0,0,0,0,0,1,"C",0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,169.74,1,1,1,1
"1351",1351,11,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,136.58,1,1,1,1
"1352",1352,18,0,0,0,1,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,274.8,1,1,1,1
"1353",1353,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,490.45,1,1,0,1
"1354",1354,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,259.33,1,1,0,1
"1355",1355,46,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,124.5,1,1,1,1
"1356",1356,56,1,0,0,1,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,241.28,1,1,1,1
"1357",1357,50,0,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,275.68,1,1,1,1
"1358",1358,65,1,0,0,0,0,1,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,240.98,1,0,1,1
"1359",1359,55,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,216.36,1,1,1,1
"1360",1360,70,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,175.32,1,1,1,1
"1361",1361,74,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,129.9,1,1,1,1
"1362",1362,47,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,172.92,1,1,1,1
"1363",1363,41,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,227.17,1,1,1,1
"1364",1364,46,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,123.94,1,1,1,1
"1365",1365,71,4,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,102.88,1,1,1,1
"1366",1366,57,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,216.36,1,1,1,1
"1367",1367,65,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,129.65,1,1,1,1
"1368",1368,64,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,249.65,1,1,0,1
"1369",1369,33,0,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,189.97,1,1,1,1
"1370",1370,74,0,0,0,0,0,1,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,236.51,1,1,1,1
"1371",1371,68,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,129.65,1,1,1,1
"1372",1372,17,0,0,1,0,0,0,0,"C",0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,142.76,1,1,0,1
"1373",1373,78,0,0,1,0,0,0,0,"B",0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,329.25,1,0,1,1
"1374",1374,47,0,0,0,1,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,29.25,1,1,1,1
"1375",1375,20,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,131.91,1,1,1,1
"1376",1376,54,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,249.65,1,1,1,1
"1377",1377,64,3,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,304.25,1,1,1,1
"1378",1378,38,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,142.71,1,1,1,1
"1379",1379,60,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,106.78,0,1,1,1
"1380",1380,55,0,0,1,0,0,0,0,"B",0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,223.93,1,1,0,1
"1381",1381,33,0,0,1,0,0,0,0,"C",0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,148.09,1,1,0,1
"1382",1382,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,389.39,1,1,0,1
"1383",1383,58,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,129.65,0,1,0,1
"1384",1384,57,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,243.53,1,0,1,1
"1385",1385,50,0,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,205.68,1,0,1,1
"1386",1386,71,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,129.65,1,1,1,1
"1387",1387,44,0,0,0,1,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,32.54,1,1,1,1
"1388",1388,66,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,249.53,1,1,1,1
"1389",1389,52,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,300.74,1,1,1,1
"1390",1390,57,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,93.25,1,1,1,1
"1391",1391,50,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1
"1392",1392,63,0,0,1,0,0,0,0,"B",0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,159.97,1,0,1,1
"1393",1393,62,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,253.44,1,0,1,1
"1394",1394,90,0,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,482.83,1,1,1,1
"1395",1395,73,0,0,0,0,0,0,1,"B",0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,288,1,0,1,1
"1396",1396,33,0,0,1,0,0,0,0,"C",0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,127.39,1,1,0,1
"1397",1397,34,0,0,0,0,0,1,0,"C",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,141.7,1,1,0,1
"1398",1398,70,1,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,242.79,1,0,1,1
"1399",1399,42,0,0,0,0,0,1,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,236.51,1,1,1,1
"1400",1400,55,0,0,1,0,0,0,0,"B",0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,272.33,1,1,0,1
"1401",1401,50,1,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,268.54,1,1,1,1
"1402",1402,50,0,0,0,0,0,0,1,"C",0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,181.31,1,1,0,1
"1403",1403,27,0,0,1,0,0,0,0,"C",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,226.88,1,1,0,1
"1404",1404,33,0,0,0,1,0,0,0,"C",0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,224.27,1,1,0,1
"1405",1405,33,0,0,1,0,0,0,0,"C",0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,264.36,1,1,0,1
"1406",1406,82,2,0,0,0,0,0,1,"C",0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,169.74,1,1,1,1
"1407",1407,53,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,129.65,1,1,1,1
"1408",1408,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,263.42,1,1,0,1
"1409",1409,51,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,97.88,1,1,1,1
"1410",1410,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,316.3,1,1,0,1
"1411",1411,33,0,0,0,1,0,0,0,"C",0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,228.83,1,1,0,1
"1412",1412,66,0,0,1,0,0,0,0,"B",0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,282.83,1,1,1,1
"1413",1413,78,0,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,218.54,1,1,1,1
"1414",1414,52,0,1,0,0,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,275.33,1,1,1,1
"1415",1415,77,0,0,1,0,0,0,0,"C",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,228.18,0,1,0,0
"1416",1416,19,0,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,147.11,1,0,1,1
"1417",1417,55,0,1,0,0,0,0,0,"B",0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
"1418",1418,36,0,0,0,0,0,0,1,"C",0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,563.33,1,1,1,1
"1419",1419,33,0,0,1,0,0,0,0,"C",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,244.76,1,1,0,1
"1420",1420,67,0,0,1,0,0,0,0,"C",0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,284.08,1,1,0,1
"1421",1421,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,237.65,1,1,0,1
"1422",1422,22,0,0,0,0,0,1,0,"B",0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,139.53,1,1,1,1
"1423",1423,61,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,117.72,1,1,1,1
"1424",1424,16,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,176.45,0,1,0,1
"1425",1425,57,0,0,0,0,0,0,1,"B",0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,199.48,1,0,1,1
"1426",1426,66,1,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,134.51,1,1,1,1
"1427",1427,51,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,176.58,1,1,1,1
"1428",1428,41,0,0,0,1,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,161.35,1,1,1,1
"1429",1429,74,0,0,0,0,0,0,1,"C",0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,214.4,1,1,1,1
"1430",1430,54,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,261.65,1,1,1,1
"1431",1431,75,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,167.17,1,0,1,1
"1432",1432,58,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,195.07,1,1,1,1
"1433",1433,70,11,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,394.59,1,1,1,1
"1434",1434,33,0,0,0,0,1,0,0,"C",0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,176.32,1,1,0,1
"1435",1435,55,0,0,0,1,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,241.28,1,1,0,1
"1436",1436,19,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,201.22,1,1,1,1
"1437",1437,69,0,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,289.97,1,0,1,1
"1438",1438,55,0,0,0,0,1,0,0,"C",0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,270.03,1,1,0,1
"1439",1439,55,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,183,1,1,1,1
"1440",1440,29,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,285.65,1,1,1,1
"1441",1441,33,0,0,0,1,0,0,0,"C",0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,224.27,1,1,0,1
"1442",1442,59,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,267.65,1,1,0,1
"1443",1443,43,0,0,0,1,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,241.28,1,1,1,1
"1444",1444,55,0,0,0,1,0,0,0,"B",0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,121.21,1,1,0,1
"1445",1445,50,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,136.83,1,0,1,1
"1446",1446,54,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,252.24,1,1,1,1
"1447",1447,33,0,0,0,0,0,0,1,"C",0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,156.21,0,1,0,0
"1448",1448,46,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,127.83,1,1,1,1
"1449",1449,28,0,0,0,0,0,0,1,"C",0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,254.17,1,1,0,1
"1450",1450,48,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,411.65,0,1,0,1
"1451",1451,35,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,119.08,1,1,1,1
"1452",1452,60,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,129.65,1,1,0,1
"1453",1453,47,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,234.08,1,1,0,1
"1454",1454,58,2,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,134.53,0,1,1,0
"1455",1455,67,1,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,279.93,1,1,1,1
"1456",1456,55,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,129.65,1,1,1,1
"1457",1457,65,2,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,332.83,1,1,1,1
"1458",1458,15,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,130.74,1,0,1,1
"1459",1459,51,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,129.65,1,1,1,1
"1460",1460,62,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,129.65,1,1,1,1
"1461",1461,48,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1
"1462",1462,22,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,176.45,0,1,0,1
"1463",1463,54,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,184.93,1,1,1,1
"1464",1464,45,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,234.08,1,1,1,1
"1465",1465,49,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,174.53,1,1,1,1
